id,zone,start,end,transaction_hour,meter_transactions,spaces,rate,type,free_spaces
15213,410 - Oakland 4,1/9/2014 18:20,1/9/2014 18:30,18,1,572,3,on-street,571
15242,410 - Oakland 4,1/9/2014 18:30,1/9/2014 18:40,18,3,570,3,on-street,567
15242,410 - Oakland 4,1/9/2014 18:30,1/9/2014 18:40,18,3,572,3,on-street,569
15289,410 - Oakland 4,1/9/2014 18:50,1/9/2014 19:00,18,1,570,3,on-street,569
15289,410 - Oakland 4,1/9/2014 18:50,1/9/2014 19:00,18,1,572,3,on-street,571
15314,410 - Oakland 4,1/9/2014 19:00,1/9/2014 19:10,19,2,570,3,on-street,568
15314,410 - Oakland 4,1/9/2014 19:00,1/9/2014 19:10,19,2,572,3,on-street,570
15374,410 - Oakland 4,1/9/2014 19:30,1/9/2014 19:40,19,1,570,3,on-street,569
15374,410 - Oakland 4,1/9/2014 19:30,1/9/2014 19:40,19,1,572,3,on-street,571
15474,410 - Oakland 4,1/9/2014 20:50,1/9/2014 21:00,20,1,570,3,on-street,569
15474,410 - Oakland 4,1/9/2014 20:50,1/9/2014 21:00,20,1,572,3,on-street,571
15516,410 - Oakland 4,1/9/2014 21:30,1/9/2014 21:40,21,1,570,3,on-street,569
15516,410 - Oakland 4,1/9/2014 21:30,1/9/2014 21:40,21,1,572,3,on-street,571
15553,410 - Oakland 4,1/10/2014 5:40,1/10/2014 5:50,5,1,570,3,on-street,569
15553,410 - Oakland 4,1/10/2014 5:40,1/10/2014 5:50,5,1,572,3,on-street,571
15571,410 - Oakland 4,1/10/2014 6:20,1/10/2014 6:30,6,1,570,3,on-street,569
15571,410 - Oakland 4,1/10/2014 6:20,1/10/2014 6:30,6,1,572,3,on-street,571
15577,410 - Oakland 4,1/10/2014 6:30,1/10/2014 6:40,6,2,570,3,on-street,568
15577,410 - Oakland 4,1/10/2014 6:30,1/10/2014 6:40,6,2,572,3,on-street,570
15599,410 - Oakland 4,1/10/2014 6:50,1/10/2014 7:00,6,3,570,3,on-street,567
15599,410 - Oakland 4,1/10/2014 6:50,1/10/2014 7:00,6,3,572,3,on-street,569
15612,410 - Oakland 4,1/10/2014 7:00,1/10/2014 7:10,7,3,570,3,on-street,567
15612,410 - Oakland 4,1/10/2014 7:00,1/10/2014 7:10,7,3,572,3,on-street,569
15640,410 - Oakland 4,1/10/2014 7:20,1/10/2014 7:30,7,2,570,3,on-street,568
15640,410 - Oakland 4,1/10/2014 7:20,1/10/2014 7:30,7,2,572,3,on-street,570
15661,410 - Oakland 4,1/10/2014 7:30,1/10/2014 7:40,7,5,570,3,on-street,565
15661,410 - Oakland 4,1/10/2014 7:30,1/10/2014 7:40,7,5,572,3,on-street,567
15685,410 - Oakland 4,1/10/2014 7:40,1/10/2014 7:50,7,7,570,3,on-street,563
15685,410 - Oakland 4,1/10/2014 7:40,1/10/2014 7:50,7,7,572,3,on-street,565
15710,410 - Oakland 4,1/10/2014 7:50,1/10/2014 8:00,7,3,570,3,on-street,567
15710,410 - Oakland 4,1/10/2014 7:50,1/10/2014 8:00,7,3,572,3,on-street,569
15734,410 - Oakland 4,1/10/2014 8:00,1/10/2014 8:10,8,9,570,3,on-street,561
15734,410 - Oakland 4,1/10/2014 8:00,1/10/2014 8:10,8,9,572,3,on-street,563
15762,410 - Oakland 4,1/10/2014 8:10,1/10/2014 8:20,8,13,570,3,on-street,557
15762,410 - Oakland 4,1/10/2014 8:10,1/10/2014 8:20,8,13,572,3,on-street,559
15785,410 - Oakland 4,1/10/2014 8:20,1/10/2014 8:30,8,18,570,3,on-street,552
15785,410 - Oakland 4,1/10/2014 8:20,1/10/2014 8:30,8,18,572,3,on-street,554
15815,410 - Oakland 4,1/10/2014 8:30,1/10/2014 8:40,8,16,570,3,on-street,554
15815,410 - Oakland 4,1/10/2014 8:30,1/10/2014 8:40,8,16,572,3,on-street,556
15847,410 - Oakland 4,1/10/2014 8:40,1/10/2014 8:50,8,25,570,3,on-street,545
15847,410 - Oakland 4,1/10/2014 8:40,1/10/2014 8:50,8,25,572,3,on-street,547
15879,410 - Oakland 4,1/10/2014 8:50,1/10/2014 9:00,8,16,570,3,on-street,554
15879,410 - Oakland 4,1/10/2014 8:50,1/10/2014 9:00,8,16,572,3,on-street,556
15913,410 - Oakland 4,1/10/2014 9:00,1/10/2014 9:10,9,19,570,3,on-street,551
15913,410 - Oakland 4,1/10/2014 9:00,1/10/2014 9:10,9,19,572,3,on-street,553
15947,410 - Oakland 4,1/10/2014 9:10,1/10/2014 9:20,9,10,570,3,on-street,560
15947,410 - Oakland 4,1/10/2014 9:10,1/10/2014 9:20,9,10,572,3,on-street,562
15982,410 - Oakland 4,1/10/2014 9:20,1/10/2014 9:30,9,21,570,3,on-street,549
15982,410 - Oakland 4,1/10/2014 9:20,1/10/2014 9:30,9,21,572,3,on-street,551
16013,410 - Oakland 4,1/10/2014 9:30,1/10/2014 9:40,9,21,570,3,on-street,549
16013,410 - Oakland 4,1/10/2014 9:30,1/10/2014 9:40,9,21,572,3,on-street,551
16047,410 - Oakland 4,1/10/2014 9:40,1/10/2014 9:50,9,22,570,3,on-street,548
16047,410 - Oakland 4,1/10/2014 9:40,1/10/2014 9:50,9,22,572,3,on-street,550
16080,410 - Oakland 4,1/10/2014 9:50,1/10/2014 10:00,9,29,570,3,on-street,541
16080,410 - Oakland 4,1/10/2014 9:50,1/10/2014 10:00,9,29,572,3,on-street,543
16115,410 - Oakland 4,1/10/2014 10:00,1/10/2014 10:10,10,25,570,3,on-street,545
16115,410 - Oakland 4,1/10/2014 10:00,1/10/2014 10:10,10,25,572,3,on-street,547
16148,410 - Oakland 4,1/10/2014 10:10,1/10/2014 10:20,10,22,570,3,on-street,548
16148,410 - Oakland 4,1/10/2014 10:10,1/10/2014 10:20,10,22,572,3,on-street,550
16183,410 - Oakland 4,1/10/2014 10:20,1/10/2014 10:30,10,17,570,3,on-street,553
16183,410 - Oakland 4,1/10/2014 10:20,1/10/2014 10:30,10,17,572,3,on-street,555
16218,410 - Oakland 4,1/10/2014 10:30,1/10/2014 10:40,10,23,570,3,on-street,547
16218,410 - Oakland 4,1/10/2014 10:30,1/10/2014 10:40,10,23,572,3,on-street,549
16252,410 - Oakland 4,1/10/2014 10:40,1/10/2014 10:50,10,27,570,3,on-street,543
16252,410 - Oakland 4,1/10/2014 10:40,1/10/2014 10:50,10,27,572,3,on-street,545
16283,410 - Oakland 4,1/10/2014 10:50,1/10/2014 11:00,10,22,570,3,on-street,548
16283,410 - Oakland 4,1/10/2014 10:50,1/10/2014 11:00,10,22,572,3,on-street,550
16317,410 - Oakland 4,1/10/2014 11:00,1/10/2014 11:10,11,18,570,3,on-street,552
16317,410 - Oakland 4,1/10/2014 11:00,1/10/2014 11:10,11,18,572,3,on-street,554
16350,410 - Oakland 4,1/10/2014 11:10,1/10/2014 11:20,11,18,570,3,on-street,552
16350,410 - Oakland 4,1/10/2014 11:10,1/10/2014 11:20,11,18,572,3,on-street,554
16386,410 - Oakland 4,1/10/2014 11:20,1/10/2014 11:30,11,20,570,3,on-street,550
16386,410 - Oakland 4,1/10/2014 11:20,1/10/2014 11:30,11,20,572,3,on-street,552
16421,410 - Oakland 4,1/10/2014 11:30,1/10/2014 11:40,11,28,570,3,on-street,542
16421,410 - Oakland 4,1/10/2014 11:30,1/10/2014 11:40,11,28,572,3,on-street,544
16456,410 - Oakland 4,1/10/2014 11:40,1/10/2014 11:50,11,11,570,3,on-street,559
16456,410 - Oakland 4,1/10/2014 11:40,1/10/2014 11:50,11,11,572,3,on-street,561
16492,410 - Oakland 4,1/10/2014 11:50,1/10/2014 12:00,11,36,570,3,on-street,534
16492,410 - Oakland 4,1/10/2014 11:50,1/10/2014 12:00,11,36,572,3,on-street,536
16528,410 - Oakland 4,1/10/2014 12:00,1/10/2014 12:10,12,23,570,3,on-street,547
16528,410 - Oakland 4,1/10/2014 12:00,1/10/2014 12:10,12,23,572,3,on-street,549
16565,410 - Oakland 4,1/10/2014 12:10,1/10/2014 12:20,12,15,570,3,on-street,555
16565,410 - Oakland 4,1/10/2014 12:10,1/10/2014 12:20,12,15,572,3,on-street,557
16601,410 - Oakland 4,1/10/2014 12:20,1/10/2014 12:30,12,22,570,3,on-street,548
16601,410 - Oakland 4,1/10/2014 12:20,1/10/2014 12:30,12,22,572,3,on-street,550
16635,410 - Oakland 4,1/10/2014 12:30,1/10/2014 12:40,12,31,570,3,on-street,539
16635,410 - Oakland 4,1/10/2014 12:30,1/10/2014 12:40,12,31,572,3,on-street,541
16672,410 - Oakland 4,1/10/2014 12:40,1/10/2014 12:50,12,15,570,3,on-street,555
16672,410 - Oakland 4,1/10/2014 12:40,1/10/2014 12:50,12,15,572,3,on-street,557
16709,410 - Oakland 4,1/10/2014 12:50,1/10/2014 13:00,12,21,570,3,on-street,549
16709,410 - Oakland 4,1/10/2014 12:50,1/10/2014 13:00,12,21,572,3,on-street,551
16744,410 - Oakland 4,1/10/2014 13:00,1/10/2014 13:10,13,27,570,3,on-street,543
16744,410 - Oakland 4,1/10/2014 13:00,1/10/2014 13:10,13,27,572,3,on-street,545
16780,410 - Oakland 4,1/10/2014 13:10,1/10/2014 13:20,13,19,570,3,on-street,551
16780,410 - Oakland 4,1/10/2014 13:10,1/10/2014 13:20,13,19,572,3,on-street,553
16813,410 - Oakland 4,1/10/2014 13:20,1/10/2014 13:30,13,28,570,3,on-street,542
16813,410 - Oakland 4,1/10/2014 13:20,1/10/2014 13:30,13,28,572,3,on-street,544
16847,410 - Oakland 4,1/10/2014 13:30,1/10/2014 13:40,13,18,570,3,on-street,552
16847,410 - Oakland 4,1/10/2014 13:30,1/10/2014 13:40,13,18,572,3,on-street,554
16883,410 - Oakland 4,1/10/2014 13:40,1/10/2014 13:50,13,19,570,3,on-street,551
16883,410 - Oakland 4,1/10/2014 13:40,1/10/2014 13:50,13,19,572,3,on-street,553
16917,410 - Oakland 4,1/10/2014 13:50,1/10/2014 14:00,13,21,570,3,on-street,549
16917,410 - Oakland 4,1/10/2014 13:50,1/10/2014 14:00,13,21,572,3,on-street,551
16948,410 - Oakland 4,1/10/2014 14:00,1/10/2014 14:10,14,25,570,3,on-street,545
16948,410 - Oakland 4,1/10/2014 14:00,1/10/2014 14:10,14,25,572,3,on-street,547
16980,410 - Oakland 4,1/10/2014 14:10,1/10/2014 14:20,14,16,570,3,on-street,554
16980,410 - Oakland 4,1/10/2014 14:10,1/10/2014 14:20,14,16,572,3,on-street,556
17013,410 - Oakland 4,1/10/2014 14:20,1/10/2014 14:30,14,20,570,3,on-street,550
17013,410 - Oakland 4,1/10/2014 14:20,1/10/2014 14:30,14,20,572,3,on-street,552
17045,410 - Oakland 4,1/10/2014 14:30,1/10/2014 14:40,14,21,570,3,on-street,549
17045,410 - Oakland 4,1/10/2014 14:30,1/10/2014 14:40,14,21,572,3,on-street,551
17081,410 - Oakland 4,1/10/2014 14:40,1/10/2014 14:50,14,15,570,3,on-street,555
17081,410 - Oakland 4,1/10/2014 14:40,1/10/2014 14:50,14,15,572,3,on-street,557
17115,410 - Oakland 4,1/10/2014 14:50,1/10/2014 15:00,14,17,570,3,on-street,553
17115,410 - Oakland 4,1/10/2014 14:50,1/10/2014 15:00,14,17,572,3,on-street,555
17146,410 - Oakland 4,1/10/2014 15:00,1/10/2014 15:10,15,15,570,3,on-street,555
17146,410 - Oakland 4,1/10/2014 15:00,1/10/2014 15:10,15,15,572,3,on-street,557
17177,410 - Oakland 4,1/10/2014 15:10,1/10/2014 15:20,15,15,570,3,on-street,555
17177,410 - Oakland 4,1/10/2014 15:10,1/10/2014 15:20,15,15,572,3,on-street,557
17211,410 - Oakland 4,1/10/2014 15:20,1/10/2014 15:30,15,5,570,3,on-street,565
17211,410 - Oakland 4,1/10/2014 15:20,1/10/2014 15:30,15,5,572,3,on-street,567
17246,410 - Oakland 4,1/10/2014 15:30,1/10/2014 15:40,15,21,570,3,on-street,549
17246,410 - Oakland 4,1/10/2014 15:30,1/10/2014 15:40,15,21,572,3,on-street,551
17278,410 - Oakland 4,1/10/2014 15:40,1/10/2014 15:50,15,16,570,3,on-street,554
17278,410 - Oakland 4,1/10/2014 15:40,1/10/2014 15:50,15,16,572,3,on-street,556
17310,410 - Oakland 4,1/10/2014 15:50,1/10/2014 16:00,15,14,570,3,on-street,556
17310,410 - Oakland 4,1/10/2014 15:50,1/10/2014 16:00,15,14,572,3,on-street,558
17342,410 - Oakland 4,1/10/2014 16:00,1/10/2014 16:10,16,6,570,3,on-street,564
17342,410 - Oakland 4,1/10/2014 16:00,1/10/2014 16:10,16,6,572,3,on-street,566
17375,410 - Oakland 4,1/10/2014 16:10,1/10/2014 16:20,16,16,570,3,on-street,554
17375,410 - Oakland 4,1/10/2014 16:10,1/10/2014 16:20,16,16,572,3,on-street,556
17407,410 - Oakland 4,1/10/2014 16:20,1/10/2014 16:30,16,14,570,3,on-street,556
17407,410 - Oakland 4,1/10/2014 16:20,1/10/2014 16:30,16,14,572,3,on-street,558
17439,410 - Oakland 4,1/10/2014 16:30,1/10/2014 16:40,16,12,570,3,on-street,558
17439,410 - Oakland 4,1/10/2014 16:30,1/10/2014 16:40,16,12,572,3,on-street,560
17471,410 - Oakland 4,1/10/2014 16:40,1/10/2014 16:50,16,17,570,3,on-street,553
17471,410 - Oakland 4,1/10/2014 16:40,1/10/2014 16:50,16,17,572,3,on-street,555
17502,410 - Oakland 4,1/10/2014 16:50,1/10/2014 17:00,16,15,570,3,on-street,555
17502,410 - Oakland 4,1/10/2014 16:50,1/10/2014 17:00,16,15,572,3,on-street,557
17535,410 - Oakland 4,1/10/2014 17:00,1/10/2014 17:10,17,20,570,3,on-street,550
17535,410 - Oakland 4,1/10/2014 17:00,1/10/2014 17:10,17,20,572,3,on-street,552
17568,410 - Oakland 4,1/10/2014 17:10,1/10/2014 17:20,17,20,570,3,on-street,550
17568,410 - Oakland 4,1/10/2014 17:10,1/10/2014 17:20,17,20,572,3,on-street,552
17600,410 - Oakland 4,1/10/2014 17:20,1/10/2014 17:30,17,19,570,3,on-street,551
17600,410 - Oakland 4,1/10/2014 17:20,1/10/2014 17:30,17,19,572,3,on-street,553
17631,410 - Oakland 4,1/10/2014 17:30,1/10/2014 17:40,17,32,570,3,on-street,538
17631,410 - Oakland 4,1/10/2014 17:30,1/10/2014 17:40,17,32,572,3,on-street,540
17662,410 - Oakland 4,1/10/2014 17:40,1/10/2014 17:50,17,10,570,3,on-street,560
17662,410 - Oakland 4,1/10/2014 17:40,1/10/2014 17:50,17,10,572,3,on-street,562
17691,410 - Oakland 4,1/10/2014 17:50,1/10/2014 18:00,17,5,570,3,on-street,565
17691,410 - Oakland 4,1/10/2014 17:50,1/10/2014 18:00,17,5,572,3,on-street,567
17719,410 - Oakland 4,1/10/2014 18:00,1/10/2014 18:10,18,2,570,3,on-street,568
17719,410 - Oakland 4,1/10/2014 18:00,1/10/2014 18:10,18,2,572,3,on-street,570
17743,410 - Oakland 4,1/10/2014 18:10,1/10/2014 18:20,18,3,570,3,on-street,567
17743,410 - Oakland 4,1/10/2014 18:10,1/10/2014 18:20,18,3,572,3,on-street,569
17768,410 - Oakland 4,1/10/2014 18:20,1/10/2014 18:30,18,3,570,3,on-street,567
17768,410 - Oakland 4,1/10/2014 18:20,1/10/2014 18:30,18,3,572,3,on-street,569
17795,410 - Oakland 4,1/10/2014 18:30,1/10/2014 18:40,18,2,570,3,on-street,568
17795,410 - Oakland 4,1/10/2014 18:30,1/10/2014 18:40,18,2,572,3,on-street,570
17820,410 - Oakland 4,1/10/2014 18:40,1/10/2014 18:50,18,1,570,3,on-street,569
17820,410 - Oakland 4,1/10/2014 18:40,1/10/2014 18:50,18,1,572,3,on-street,571
17849,410 - Oakland 4,1/10/2014 18:50,1/10/2014 19:00,18,5,570,3,on-street,565
17849,410 - Oakland 4,1/10/2014 18:50,1/10/2014 19:00,18,5,572,3,on-street,567
17875,410 - Oakland 4,1/10/2014 19:00,1/10/2014 19:10,19,7,570,3,on-street,563
17875,410 - Oakland 4,1/10/2014 19:00,1/10/2014 19:10,19,7,572,3,on-street,565
17900,410 - Oakland 4,1/10/2014 19:10,1/10/2014 19:20,19,1,570,3,on-street,569
17900,410 - Oakland 4,1/10/2014 19:10,1/10/2014 19:20,19,1,572,3,on-street,571
17953,410 - Oakland 4,1/10/2014 19:30,1/10/2014 19:40,19,2,570,3,on-street,568
17953,410 - Oakland 4,1/10/2014 19:30,1/10/2014 19:40,19,2,572,3,on-street,570
17978,410 - Oakland 4,1/10/2014 19:40,1/10/2014 19:50,19,2,570,3,on-street,568
17978,410 - Oakland 4,1/10/2014 19:40,1/10/2014 19:50,19,2,572,3,on-street,570
18000,410 - Oakland 4,1/10/2014 19:50,1/10/2014 20:00,19,3,570,3,on-street,567
18000,410 - Oakland 4,1/10/2014 19:50,1/10/2014 20:00,19,3,572,3,on-street,569
18025,410 - Oakland 4,1/10/2014 20:00,1/10/2014 20:10,20,1,570,3,on-street,569
18025,410 - Oakland 4,1/10/2014 20:00,1/10/2014 20:10,20,1,572,3,on-street,571
18246,410 - Oakland 4,1/11/2014 6:30,1/11/2014 6:40,6,1,570,3,on-street,569
18246,410 - Oakland 4,1/11/2014 6:30,1/11/2014 6:40,6,1,572,3,on-street,571
18253,410 - Oakland 4,1/11/2014 6:50,1/11/2014 7:00,6,1,570,3,on-street,569
18253,410 - Oakland 4,1/11/2014 6:50,1/11/2014 7:00,6,1,572,3,on-street,571
18267,410 - Oakland 4,1/11/2014 7:10,1/11/2014 7:20,7,1,570,3,on-street,569
18267,410 - Oakland 4,1/11/2014 7:10,1/11/2014 7:20,7,1,572,3,on-street,571
18291,410 - Oakland 4,1/11/2014 7:30,1/11/2014 7:40,7,3,570,3,on-street,567
18291,410 - Oakland 4,1/11/2014 7:30,1/11/2014 7:40,7,3,572,3,on-street,569
18342,410 - Oakland 4,1/11/2014 8:00,1/11/2014 8:10,8,4,570,3,on-street,566
18342,410 - Oakland 4,1/11/2014 8:00,1/11/2014 8:10,8,4,572,3,on-street,568
18362,410 - Oakland 4,1/11/2014 8:10,1/11/2014 8:20,8,3,570,3,on-street,567
18362,410 - Oakland 4,1/11/2014 8:10,1/11/2014 8:20,8,3,572,3,on-street,569
18385,410 - Oakland 4,1/11/2014 8:20,1/11/2014 8:30,8,2,570,3,on-street,568
18385,410 - Oakland 4,1/11/2014 8:20,1/11/2014 8:30,8,2,572,3,on-street,570
18407,410 - Oakland 4,1/11/2014 8:30,1/11/2014 8:40,8,5,570,3,on-street,565
18407,410 - Oakland 4,1/11/2014 8:30,1/11/2014 8:40,8,5,572,3,on-street,567
18427,410 - Oakland 4,1/11/2014 8:40,1/11/2014 8:50,8,7,570,3,on-street,563
18427,410 - Oakland 4,1/11/2014 8:40,1/11/2014 8:50,8,7,572,3,on-street,565
18454,410 - Oakland 4,1/11/2014 8:50,1/11/2014 9:00,8,13,570,3,on-street,557
18454,410 - Oakland 4,1/11/2014 8:50,1/11/2014 9:00,8,13,572,3,on-street,559
18480,410 - Oakland 4,1/11/2014 9:00,1/11/2014 9:10,9,6,570,3,on-street,564
18480,410 - Oakland 4,1/11/2014 9:00,1/11/2014 9:10,9,6,572,3,on-street,566
18503,410 - Oakland 4,1/11/2014 9:10,1/11/2014 9:20,9,9,570,3,on-street,561
18503,410 - Oakland 4,1/11/2014 9:10,1/11/2014 9:20,9,9,572,3,on-street,563
18531,410 - Oakland 4,1/11/2014 9:20,1/11/2014 9:30,9,9,570,3,on-street,561
18531,410 - Oakland 4,1/11/2014 9:20,1/11/2014 9:30,9,9,572,3,on-street,563
18559,410 - Oakland 4,1/11/2014 9:30,1/11/2014 9:40,9,8,570,3,on-street,562
18559,410 - Oakland 4,1/11/2014 9:30,1/11/2014 9:40,9,8,572,3,on-street,564
18586,410 - Oakland 4,1/11/2014 9:40,1/11/2014 9:50,9,5,570,3,on-street,565
18586,410 - Oakland 4,1/11/2014 9:40,1/11/2014 9:50,9,5,572,3,on-street,567
18618,410 - Oakland 4,1/11/2014 9:50,1/11/2014 10:00,9,7,570,3,on-street,563
18618,410 - Oakland 4,1/11/2014 9:50,1/11/2014 10:00,9,7,572,3,on-street,565
18648,410 - Oakland 4,1/11/2014 10:00,1/11/2014 10:10,10,16,570,3,on-street,554
18648,410 - Oakland 4,1/11/2014 10:00,1/11/2014 10:10,10,16,572,3,on-street,556
18675,410 - Oakland 4,1/11/2014 10:10,1/11/2014 10:20,10,10,570,3,on-street,560
18675,410 - Oakland 4,1/11/2014 10:10,1/11/2014 10:20,10,10,572,3,on-street,562
18706,410 - Oakland 4,1/11/2014 10:20,1/11/2014 10:30,10,13,570,3,on-street,557
18706,410 - Oakland 4,1/11/2014 10:20,1/11/2014 10:30,10,13,572,3,on-street,559
18737,410 - Oakland 4,1/11/2014 10:30,1/11/2014 10:40,10,9,570,3,on-street,561
18737,410 - Oakland 4,1/11/2014 10:30,1/11/2014 10:40,10,9,572,3,on-street,563
18772,410 - Oakland 4,1/11/2014 10:40,1/11/2014 10:50,10,12,570,3,on-street,558
18772,410 - Oakland 4,1/11/2014 10:40,1/11/2014 10:50,10,12,572,3,on-street,560
18804,410 - Oakland 4,1/11/2014 10:50,1/11/2014 11:00,10,15,570,3,on-street,555
18804,410 - Oakland 4,1/11/2014 10:50,1/11/2014 11:00,10,15,572,3,on-street,557
18835,410 - Oakland 4,1/11/2014 11:00,1/11/2014 11:10,11,17,570,3,on-street,553
18835,410 - Oakland 4,1/11/2014 11:00,1/11/2014 11:10,11,17,572,3,on-street,555
18873,410 - Oakland 4,1/11/2014 11:10,1/11/2014 11:20,11,14,570,3,on-street,556
18873,410 - Oakland 4,1/11/2014 11:10,1/11/2014 11:20,11,14,572,3,on-street,558
18905,410 - Oakland 4,1/11/2014 11:20,1/11/2014 11:30,11,26,570,3,on-street,544
18905,410 - Oakland 4,1/11/2014 11:20,1/11/2014 11:30,11,26,572,3,on-street,546
18938,410 - Oakland 4,1/11/2014 11:30,1/11/2014 11:40,11,20,570,3,on-street,550
18938,410 - Oakland 4,1/11/2014 11:30,1/11/2014 11:40,11,20,572,3,on-street,552
18967,410 - Oakland 4,1/11/2014 11:40,1/11/2014 11:50,11,24,570,3,on-street,546
18967,410 - Oakland 4,1/11/2014 11:40,1/11/2014 11:50,11,24,572,3,on-street,548
19005,410 - Oakland 4,1/11/2014 11:50,1/11/2014 12:00,11,21,570,3,on-street,549
19005,410 - Oakland 4,1/11/2014 11:50,1/11/2014 12:00,11,21,572,3,on-street,551
19042,410 - Oakland 4,1/11/2014 12:00,1/11/2014 12:10,12,17,570,3,on-street,553
19042,410 - Oakland 4,1/11/2014 12:00,1/11/2014 12:10,12,17,572,3,on-street,555
19077,410 - Oakland 4,1/11/2014 12:10,1/11/2014 12:20,12,18,570,3,on-street,552
19077,410 - Oakland 4,1/11/2014 12:10,1/11/2014 12:20,12,18,572,3,on-street,554
19112,410 - Oakland 4,1/11/2014 12:20,1/11/2014 12:30,12,16,570,3,on-street,554
19112,410 - Oakland 4,1/11/2014 12:20,1/11/2014 12:30,12,16,572,3,on-street,556
19146,410 - Oakland 4,1/11/2014 12:30,1/11/2014 12:40,12,26,570,3,on-street,544
19146,410 - Oakland 4,1/11/2014 12:30,1/11/2014 12:40,12,26,572,3,on-street,546
19180,410 - Oakland 4,1/11/2014 12:40,1/11/2014 12:50,12,22,570,3,on-street,548
19180,410 - Oakland 4,1/11/2014 12:40,1/11/2014 12:50,12,22,572,3,on-street,550
19215,410 - Oakland 4,1/11/2014 12:50,1/11/2014 13:00,12,22,570,3,on-street,548
19215,410 - Oakland 4,1/11/2014 12:50,1/11/2014 13:00,12,22,572,3,on-street,550
19253,410 - Oakland 4,1/11/2014 13:00,1/11/2014 13:10,13,26,570,3,on-street,544
19253,410 - Oakland 4,1/11/2014 13:00,1/11/2014 13:10,13,26,572,3,on-street,546
19289,410 - Oakland 4,1/11/2014 13:10,1/11/2014 13:20,13,25,570,3,on-street,545
19289,410 - Oakland 4,1/11/2014 13:10,1/11/2014 13:20,13,25,572,3,on-street,547
19325,410 - Oakland 4,1/11/2014 13:20,1/11/2014 13:30,13,22,570,3,on-street,548
19325,410 - Oakland 4,1/11/2014 13:20,1/11/2014 13:30,13,22,572,3,on-street,550
19357,410 - Oakland 4,1/11/2014 13:30,1/11/2014 13:40,13,19,570,3,on-street,551
19357,410 - Oakland 4,1/11/2014 13:30,1/11/2014 13:40,13,19,572,3,on-street,553
19392,410 - Oakland 4,1/11/2014 13:40,1/11/2014 13:50,13,18,570,3,on-street,552
19392,410 - Oakland 4,1/11/2014 13:40,1/11/2014 13:50,13,18,572,3,on-street,554
19425,410 - Oakland 4,1/11/2014 13:50,1/11/2014 14:00,13,25,570,3,on-street,545
19425,410 - Oakland 4,1/11/2014 13:50,1/11/2014 14:00,13,25,572,3,on-street,547
19460,410 - Oakland 4,1/11/2014 14:00,1/11/2014 14:10,14,20,570,3,on-street,550
19460,410 - Oakland 4,1/11/2014 14:00,1/11/2014 14:10,14,20,572,3,on-street,552
19496,410 - Oakland 4,1/11/2014 14:10,1/11/2014 14:20,14,27,570,3,on-street,543
19496,410 - Oakland 4,1/11/2014 14:10,1/11/2014 14:20,14,27,572,3,on-street,545
19529,410 - Oakland 4,1/11/2014 14:20,1/11/2014 14:30,14,18,570,3,on-street,552
19529,410 - Oakland 4,1/11/2014 14:20,1/11/2014 14:30,14,18,572,3,on-street,554
19564,410 - Oakland 4,1/11/2014 14:30,1/11/2014 14:40,14,19,570,3,on-street,551
19564,410 - Oakland 4,1/11/2014 14:30,1/11/2014 14:40,14,19,572,3,on-street,553
19597,410 - Oakland 4,1/11/2014 14:40,1/11/2014 14:50,14,10,570,3,on-street,560
19597,410 - Oakland 4,1/11/2014 14:40,1/11/2014 14:50,14,10,572,3,on-street,562
19630,410 - Oakland 4,1/11/2014 14:50,1/11/2014 15:00,14,16,570,3,on-street,554
19630,410 - Oakland 4,1/11/2014 14:50,1/11/2014 15:00,14,16,572,3,on-street,556
19664,410 - Oakland 4,1/11/2014 15:00,1/11/2014 15:10,15,25,570,3,on-street,545
19664,410 - Oakland 4,1/11/2014 15:00,1/11/2014 15:10,15,25,572,3,on-street,547
19697,410 - Oakland 4,1/11/2014 15:10,1/11/2014 15:20,15,15,570,3,on-street,555
19697,410 - Oakland 4,1/11/2014 15:10,1/11/2014 15:20,15,15,572,3,on-street,557
19730,410 - Oakland 4,1/11/2014 15:20,1/11/2014 15:30,15,20,570,3,on-street,550
19730,410 - Oakland 4,1/11/2014 15:20,1/11/2014 15:30,15,20,572,3,on-street,552
19765,410 - Oakland 4,1/11/2014 15:30,1/11/2014 15:40,15,21,570,3,on-street,549
19765,410 - Oakland 4,1/11/2014 15:30,1/11/2014 15:40,15,21,572,3,on-street,551
19797,410 - Oakland 4,1/11/2014 15:40,1/11/2014 15:50,15,12,570,3,on-street,558
19797,410 - Oakland 4,1/11/2014 15:40,1/11/2014 15:50,15,12,572,3,on-street,560
19827,410 - Oakland 4,1/11/2014 15:50,1/11/2014 16:00,15,21,570,3,on-street,549
19827,410 - Oakland 4,1/11/2014 15:50,1/11/2014 16:00,15,21,572,3,on-street,551
19859,410 - Oakland 4,1/11/2014 16:00,1/11/2014 16:10,16,24,570,3,on-street,546
19859,410 - Oakland 4,1/11/2014 16:00,1/11/2014 16:10,16,24,572,3,on-street,548
19888,410 - Oakland 4,1/11/2014 16:10,1/11/2014 16:20,16,17,570,3,on-street,553
19888,410 - Oakland 4,1/11/2014 16:10,1/11/2014 16:20,16,17,572,3,on-street,555
19921,410 - Oakland 4,1/11/2014 16:20,1/11/2014 16:30,16,16,570,3,on-street,554
